PurchaseID,FunctionID,LoanItemID,EmployeeID,,Concat
334,3,204,14,,"334,3,204,14"
335,3,53,14,,"335,3,53,14"
336,3,282,14,,"336,3,282,14"
337,3,289,14,,"337,3,289,14"
338,3,285,14,,"338,3,285,14"
339,3,133,13,,"339,3,133,13"
340,3,116,14,,"340,3,116,14"
341,3,23,12,,"341,3,23,12"
342,3,39,15,,"342,3,39,15"
343,3,142,14,,"343,3,142,14"
344,3,242,15,,"344,3,242,15"
345,3,251,14,,"345,3,251,14"
346,3,53,14,,"346,3,53,14"
347,3,125,11,,"347,3,125,11"
348,3,66,15,,"348,3,66,15"
349,3,247,13,,"349,3,247,13"
350,3,498,11,,"350,3,498,11"
351,3,382,15,,"351,3,382,15"
352,3,55,13,,"352,3,55,13"
353,3,167,15,,"353,3,167,15"
354,3,53,11,,"354,3,53,11"
355,3,483,12,,"355,3,483,12"
356,3,116,11,,"356,3,116,11"
357,3,241,14,,"357,3,241,14"
358,3,267,15,,"358,3,267,15"
359,3,500,14,,"359,3,500,14"
360,3,103,15,,"360,3,103,15"
361,3,44,13,,"361,3,44,13"
362,3,39,13,,"362,3,39,13"
363,3,225,11,,"363,3,225,11"
364,3,245,12,,"364,3,245,12"
365,3,118,13,,"365,3,118,13"
366,3,434,14,,"366,3,434,14"
367,3,199,11,,"367,3,199,11"
368,3,106,15,,"368,3,106,15"
369,3,303,13,,"369,3,303,13"
370,3,89,13,,"370,3,89,13"
371,3,245,11,,"371,3,245,11"
372,3,191,11,,"372,3,191,11"
373,3,279,11,,"373,3,279,11"
374,3,360,12,,"374,3,360,12"
375,3,199,14,,"375,3,199,14"
376,3,60,14,,"376,3,60,14"
377,3,194,12,,"377,3,194,12"
378,3,309,14,,"378,3,309,14"
379,3,13,15,,"379,3,13,15"
380,3,245,13,,"380,3,245,13"
381,3,372,14,,"381,3,372,14"
382,3,325,14,,"382,3,325,14"
383,3,202,12,,"383,3,202,12"
384,3,39,15,,"384,3,39,15"
385,3,119,13,,"385,3,119,13"
386,3,116,11,,"386,3,116,11"
387,3,199,15,,"387,3,199,15"
388,3,343,12,,"388,3,343,12"
389,3,140,12,,"389,3,140,12"
390,3,69,13,,"390,3,69,13"
391,3,86,14,,"391,3,86,14"
392,3,201,13,,"392,3,201,13"
393,3,14,13,,"393,3,14,13"
394,3,360,13,,"394,3,360,13"
395,3,173,14,,"395,3,173,14"
396,3,154,11,,"396,3,154,11"
397,3,4,13,,"397,3,4,13"
398,3,383,13,,"398,3,383,13"
399,3,177,11,,"399,3,177,11"
400,3,236,14,,"400,3,236,14"
401,3,341,12,,"401,3,341,12"
402,3,498,11,,"402,3,498,11"
403,3,165,14,,"403,3,165,14"
404,3,292,11,,"404,3,292,11"
405,3,366,14,,"405,3,366,14"
406,3,84,13,,"406,3,84,13"
407,3,386,11,,"407,3,386,11"
408,3,209,11,,"408,3,209,11"
409,3,434,11,,"409,3,434,11"
410,3,165,11,,"410,3,165,11"
411,3,320,15,,"411,3,320,15"
412,3,9,11,,"412,3,9,11"
413,3,69,15,,"413,3,69,15"
414,3,28,14,,"414,3,28,14"
415,3,471,13,,"415,3,471,13"
416,3,66,15,,"416,3,66,15"
417,3,420,15,,"417,3,420,15"
418,3,367,14,,"418,3,367,14"
419,3,414,15,,"419,3,414,15"
420,3,167,11,,"420,3,167,11"
421,3,360,13,,"421,3,360,13"
422,3,165,14,,"422,3,165,14"
423,3,11,15,,"423,3,11,15"
424,3,84,12,,"424,3,84,12"
425,3,53,12,,"425,3,53,12"
426,3,66,12,,"426,3,66,12"
427,3,208,15,,"427,3,208,15"
428,3,173,12,,"428,3,173,12"
429,3,165,14,,"429,3,165,14"
430,3,68,15,,"430,3,68,15"
431,3,70,15,,"431,3,70,15"
432,3,69,14,,"432,3,69,14"
433,3,471,15,,"433,3,471,15"
434,3,290,15,,"434,3,290,15"
435,3,473,14,,"435,3,473,14"
436,3,439,12,,"436,3,439,12"
437,3,312,13,,"437,3,312,13"
438,3,125,13,,"438,3,125,13"
439,3,409,14,,"439,3,409,14"
440,3,248,12,,"440,3,248,12"
441,3,165,12,,"441,3,165,12"
442,3,115,12,,"442,3,115,12"
443,3,460,13,,"443,3,460,13"
444,3,116,12,,"444,3,116,12"
445,3,134,14,,"445,3,134,14"
446,3,63,15,,"446,3,63,15"
447,3,99,13,,"447,3,99,13"
448,3,23,13,,"448,3,23,13"
449,3,264,11,,"449,3,264,11"
450,3,146,13,,"450,3,146,13"
451,3,153,12,,"451,3,153,12"
452,3,164,15,,"452,3,164,15"
453,3,359,11,,"453,3,359,11"
454,3,158,12,,"454,3,158,12"
455,3,19,11,,"455,3,19,11"
456,3,397,14,,"456,3,397,14"
457,3,263,13,,"457,3,263,13"
458,3,167,15,,"458,3,167,15"
459,3,71,12,,"459,3,71,12"
460,3,418,12,,"460,3,418,12"
461,3,53,13,,"461,3,53,13"
462,3,469,14,,"462,3,469,14"
463,3,366,15,,"463,3,366,15"
464,3,311,15,,"464,3,311,15"
465,3,382,12,,"465,3,382,12"
466,3,165,15,,"466,3,165,15"
467,3,189,15,,"467,3,189,15"
468,3,11,11,,"468,3,11,11"
469,3,15,13,,"469,3,15,13"
470,3,493,12,,"470,3,493,12"
471,3,165,14,,"471,3,165,14"
472,3,165,15,,"472,3,165,15"
473,3,21,13,,"473,3,21,13"
474,3,468,12,,"474,3,468,12"
475,3,189,11,,"475,3,189,11"
476,3,97,13,,"476,3,97,13"
477,3,166,11,,"477,3,166,11"
478,3,285,11,,"478,3,285,11"
479,3,12,14,,"479,3,12,14"
480,3,389,15,,"480,3,389,15"
481,3,446,15,,"481,3,446,15"
482,3,312,14,,"482,3,312,14"
483,3,365,15,,"483,3,365,15"
484,3,19,15,,"484,3,19,15"
485,3,189,14,,"485,3,189,14"
486,3,83,14,,"486,3,83,14"
487,3,27,12,,"487,3,27,12"
488,3,425,13,,"488,3,425,13"
489,3,387,13,,"489,3,387,13"
490,3,324,15,,"490,3,324,15"
491,3,496,15,,"491,3,496,15"
492,3,324,14,,"492,3,324,14"
493,3,204,15,,"493,3,204,15"
494,3,83,14,,"494,3,83,14"
495,3,68,12,,"495,3,68,12"
496,3,303,15,,"496,3,303,15"
497,3,347,13,,"497,3,347,13"
498,3,215,15,,"498,3,215,15"
499,3,452,15,,"499,3,452,15"
500,3,332,12,,"500,3,332,12"
501,3,94,11,,"501,3,94,11"
502,3,125,12,,"502,3,125,12"
503,3,125,13,,"503,3,125,13"
504,3,250,12,,"504,3,250,12"
505,3,22,13,,"505,3,22,13"
506,3,53,11,,"506,3,53,11"
507,3,87,14,,"507,3,87,14"
508,3,290,15,,"508,3,290,15"
509,3,99,15,,"509,3,99,15"
510,3,91,15,,"510,3,91,15"
511,3,366,15,,"511,3,366,15"
512,3,333,11,,"512,3,333,11"
513,3,245,13,,"513,3,245,13"
514,3,120,12,,"514,3,120,12"
515,3,49,15,,"515,3,49,15"
516,3,484,12,,"516,3,484,12"
517,3,94,13,,"517,3,94,13"
518,3,370,11,,"518,3,370,11"
519,3,53,13,,"519,3,53,13"
520,3,22,13,,"520,3,22,13"
521,3,29,15,,"521,3,29,15"
522,3,120,14,,"522,3,120,14"
523,3,259,14,,"523,3,259,14"
524,3,467,15,,"524,3,467,15"
525,3,312,15,,"525,3,312,15"
526,3,39,14,,"526,3,39,14"
527,3,125,15,,"527,3,125,15"
528,3,427,13,,"528,3,427,13"
529,3,189,12,,"529,3,189,12"
530,3,296,11,,"530,3,296,11"
531,3,265,12,,"531,3,265,12"
532,3,42,13,,"532,3,42,13"
533,3,162,13,,"533,3,162,13"
534,3,438,14,,"534,3,438,14"
535,3,213,14,,"535,3,213,14"
536,3,483,14,,"536,3,483,14"
537,3,165,13,,"537,3,165,13"
538,3,263,14,,"538,3,263,14"
539,3,496,12,,"539,3,496,12"
540,3,377,15,,"540,3,377,15"
541,3,409,14,,"541,3,409,14"
542,3,159,12,,"542,3,159,12"
543,3,437,12,,"543,3,437,12"
544,3,189,15,,"544,3,189,15"
545,3,125,14,,"545,3,125,14"
546,3,89,13,,"546,3,89,13"
547,3,4,11,,"547,3,4,11"
548,3,309,15,,"548,3,309,15"
549,3,87,13,,"549,3,87,13"
550,3,87,14,,"550,3,87,14"
551,3,340,13,,"551,3,340,13"
552,3,245,12,,"552,3,245,12"
553,3,479,15,,"553,3,479,15"
554,3,288,14,,"554,3,288,14"
555,3,288,15,,"555,3,288,15"
556,3,121,11,,"556,3,121,11"
557,3,366,12,,"557,3,366,12"
558,3,69,15,,"558,3,69,15"
559,3,84,13,,"559,3,84,13"
560,3,101,14,,"560,3,101,14"
561,3,154,11,,"561,3,154,11"
562,3,170,11,,"562,3,170,11"
563,3,79,12,,"563,3,79,12"
564,3,66,13,,"564,3,66,13"
565,3,29,15,,"565,3,29,15"
566,3,4,11,,"566,3,4,11"
567,3,399,14,,"567,3,399,14"
568,3,84,12,,"568,3,84,12"
569,3,78,13,,"569,3,78,13"
570,3,39,11,,"570,3,39,11"
571,3,71,12,,"571,3,71,12"
572,3,376,14,,"572,3,376,14"
573,3,370,11,,"573,3,370,11"
574,3,198,14,,"574,3,198,14"
575,3,248,14,,"575,3,248,14"
576,3,63,15,,"576,3,63,15"
577,3,282,15,,"577,3,282,15"
578,3,248,11,,"578,3,248,11"
579,3,353,13,,"579,3,353,13"
580,3,69,11,,"580,3,69,11"
581,3,264,12,,"581,3,264,12"
582,3,87,14,,"582,3,87,14"
583,3,496,12,,"583,3,496,12"
584,3,51,15,,"584,3,51,15"
585,3,69,11,,"585,3,69,11"
586,3,125,14,,"586,3,125,14"
587,3,468,13,,"587,3,468,13"
588,3,189,13,,"588,3,189,13"
589,3,397,13,,"589,3,397,13"
590,3,97,14,,"590,3,97,14"
591,3,97,11,,"591,3,97,11"
592,3,207,13,,"592,3,207,13"
593,3,209,14,,"593,3,209,14"
594,3,309,14,,"594,3,309,14"
595,3,22,15,,"595,3,22,15"
596,3,38,12,,"596,3,38,12"
597,3,360,12,,"597,3,360,12"
598,3,409,11,,"598,3,409,11"
599,3,125,14,,"599,3,125,14"
