PurchaseID,FunctionID,LoanItemID,EmployeeID,,Concat
201,4,61,18,,"201,4,61,18"
202,4,128,17,,"202,4,128,17"
203,4,208,18,,"203,4,208,18"
204,4,303,16,,"204,4,303,16"
205,4,161,16,,"205,4,161,16"
206,4,208,19,,"206,4,208,19"
207,4,128,18,,"207,4,128,18"
208,4,363,19,,"208,4,363,19"
209,4,77,19,,"209,4,77,19"
210,4,208,16,,"210,4,208,16"
211,4,348,20,,"211,4,348,20"
212,4,97,19,,"212,4,97,19"
213,4,139,16,,"213,4,139,16"
214,4,264,16,,"214,4,264,16"
215,4,387,20,,"215,4,387,20"
216,4,3,19,,"216,4,3,19"
217,4,48,18,,"217,4,48,18"
218,4,191,17,,"218,4,191,17"
219,4,462,18,,"219,4,462,18"
220,4,50,16,,"220,4,50,16"
221,4,177,17,,"221,4,177,17"
222,4,37,20,,"222,4,37,20"
223,4,340,18,,"223,4,340,18"
224,4,128,19,,"224,4,128,19"
225,4,388,20,,"225,4,388,20"
226,4,114,16,,"226,4,114,16"
227,4,411,16,,"227,4,411,16"
228,4,414,18,,"228,4,414,18"
229,4,186,18,,"229,4,186,18"
230,4,128,16,,"230,4,128,16"
231,4,450,16,,"231,4,450,16"
232,4,70,17,,"232,4,70,17"
233,4,65,16,,"233,4,65,16"
234,4,482,17,,"234,4,482,17"
235,4,100,20,,"235,4,100,20"
236,4,128,20,,"236,4,128,20"
237,4,356,17,,"237,4,356,17"
238,4,460,19,,"238,4,460,19"
239,4,51,20,,"239,4,51,20"
240,4,405,16,,"240,4,405,16"
241,4,432,18,,"241,4,432,18"
242,4,1,20,,"242,4,1,20"
243,4,153,16,,"243,4,153,16"
244,4,323,16,,"244,4,323,16"
245,4,208,16,,"245,4,208,16"
246,4,323,20,,"246,4,323,20"
247,4,470,19,,"247,4,470,19"
248,4,275,18,,"248,4,275,18"
249,4,15,19,,"249,4,15,19"
250,4,262,16,,"250,4,262,16"
251,4,310,18,,"251,4,310,18"
252,4,57,18,,"252,4,57,18"
253,4,333,18,,"253,4,333,18"
254,4,340,20,,"254,4,340,20"
255,4,76,16,,"255,4,76,16"
256,4,110,16,,"256,4,110,16"
257,4,363,18,,"257,4,363,18"
258,4,274,18,,"258,4,274,18"
259,4,65,19,,"259,4,65,19"
260,4,270,17,,"260,4,270,17"
261,4,76,19,,"261,4,76,19"
262,4,110,20,,"262,4,110,20"
263,4,308,18,,"263,4,308,18"
264,4,393,17,,"264,4,393,17"
265,4,163,20,,"265,4,163,20"
266,4,134,18,,"266,4,134,18"
267,4,217,18,,"267,4,217,18"
268,4,38,20,,"268,4,38,20"
269,4,496,19,,"269,4,496,19"
270,4,36,16,,"270,4,36,16"
271,4,278,18,,"271,4,278,18"
272,4,268,20,,"272,4,268,20"
273,4,423,16,,"273,4,423,16"
274,4,340,19,,"274,4,340,19"
275,4,107,18,,"275,4,107,18"
276,4,417,18,,"276,4,417,18"
277,4,376,19,,"277,4,376,19"
278,4,172,20,,"278,4,172,20"
279,4,272,17,,"279,4,272,17"
280,4,381,19,,"280,4,381,19"
281,4,186,17,,"281,4,186,17"
282,4,465,17,,"282,4,465,17"
283,4,144,19,,"283,4,144,19"
284,4,77,16,,"284,4,77,16"
285,4,285,20,,"285,4,285,20"
286,4,249,17,,"286,4,249,17"
287,4,266,17,,"287,4,266,17"
288,4,330,19,,"288,4,330,19"
289,4,454,20,,"289,4,454,20"
290,4,469,17,,"290,4,469,17"
291,4,128,16,,"291,4,128,16"
292,4,1,17,,"292,4,1,17"
293,4,234,19,,"293,4,234,19"
294,4,416,18,,"294,4,416,18"
295,4,482,17,,"295,4,482,17"
296,4,56,20,,"296,4,56,20"
297,4,110,18,,"297,4,110,18"
298,4,169,17,,"298,4,169,17"
299,4,278,18,,"299,4,278,18"
300,4,33,20,,"300,4,33,20"
301,4,70,18,,"301,4,70,18"
302,4,381,18,,"302,4,381,18"
303,4,153,19,,"303,4,153,19"
304,4,259,19,,"304,4,259,19"
305,4,336,20,,"305,4,336,20"
306,4,122,19,,"306,4,122,19"
307,4,19,17,,"307,4,19,17"
308,4,110,18,,"308,4,110,18"
309,4,247,16,,"309,4,247,16"
310,4,266,17,,"310,4,266,17"
311,4,257,17,,"311,4,257,17"
312,4,116,19,,"312,4,116,19"
313,4,33,18,,"313,4,33,18"
314,4,474,20,,"314,4,474,20"
315,4,443,16,,"315,4,443,16"
316,4,212,18,,"316,4,212,18"
317,4,348,17,,"317,4,348,17"
318,4,136,20,,"318,4,136,20"
319,4,225,17,,"319,4,225,17"
320,4,353,16,,"320,4,353,16"
321,4,468,20,,"321,4,468,20"
322,4,110,20,,"322,4,110,20"
323,4,274,17,,"323,4,274,17"
324,4,197,16,,"324,4,197,16"
325,4,439,19,,"325,4,439,19"
326,4,403,19,,"326,4,403,19"
327,4,164,19,,"327,4,164,19"
328,4,31,17,,"328,4,31,17"
329,4,472,18,,"329,4,472,18"
330,4,368,19,,"330,4,368,19"
331,4,349,18,,"331,4,349,18"
332,4,433,17,,"332,4,433,17"
333,4,318,18,,"333,4,318,18"
334,4,208,17,,"334,4,208,17"
335,4,134,20,,"335,4,134,20"
336,4,417,19,,"336,4,417,19"
337,4,157,19,,"337,4,157,19"
338,4,354,19,,"338,4,354,19"
339,4,472,20,,"339,4,472,20"
340,4,380,17,,"340,4,380,17"
341,4,63,19,,"341,4,63,19"
342,4,24,16,,"342,4,24,16"
343,4,66,19,,"343,4,66,19"
344,4,283,18,,"344,4,283,18"
345,4,495,18,,"345,4,495,18"
346,4,174,16,,"346,4,174,16"
347,4,94,17,,"347,4,94,17"
348,4,257,20,,"348,4,257,20"
349,4,321,18,,"349,4,321,18"
350,4,100,19,,"350,4,100,19"
351,4,403,16,,"351,4,403,16"
352,4,274,19,,"352,4,274,19"
353,4,55,20,,"353,4,55,20"
354,4,30,17,,"354,4,30,17"
355,4,383,20,,"355,4,383,20"
356,4,396,18,,"356,4,396,18"
357,4,141,19,,"357,4,141,19"
358,4,197,18,,"358,4,197,18"
359,4,116,16,,"359,4,116,16"
360,4,124,18,,"360,4,124,18"
361,4,138,20,,"361,4,138,20"
362,4,28,16,,"362,4,28,16"
363,4,187,17,,"363,4,187,17"
364,4,59,16,,"364,4,59,16"
365,4,486,18,,"365,4,486,18"
366,4,175,20,,"366,4,175,20"
367,4,409,16,,"367,4,409,16"
368,4,68,16,,"368,4,68,16"
369,4,318,16,,"369,4,318,16"
370,4,171,16,,"370,4,171,16"
371,4,368,18,,"371,4,368,18"
372,4,319,19,,"372,4,319,19"
373,4,164,20,,"373,4,164,20"
374,4,177,17,,"374,4,177,17"
375,4,451,20,,"375,4,451,20"
376,4,442,17,,"376,4,442,17"
377,4,24,19,,"377,4,24,19"
378,4,11,17,,"378,4,11,17"
379,4,339,18,,"379,4,339,18"
380,4,274,16,,"380,4,274,16"
381,4,191,17,,"381,4,191,17"
382,4,105,16,,"382,4,105,16"
383,4,138,16,,"383,4,138,16"
384,4,110,18,,"384,4,110,18"
385,4,197,17,,"385,4,197,17"
386,4,270,17,,"386,4,270,17"
387,4,30,20,,"387,4,30,20"
388,4,110,18,,"388,4,110,18"
389,4,184,18,,"389,4,184,18"
390,4,426,17,,"390,4,426,17"
391,4,411,20,,"391,4,411,20"
392,4,208,20,,"392,4,208,20"
393,4,460,17,,"393,4,460,17"
394,4,66,20,,"394,4,66,20"
395,4,219,18,,"395,4,219,18"
396,4,277,18,,"396,4,277,18"
397,4,107,20,,"397,4,107,20"
398,4,30,18,,"398,4,30,18"
399,4,71,20,,"399,4,71,20"
400,4,397,17,,"400,4,397,17"
401,4,211,19,,"401,4,211,19"
402,4,71,17,,"402,4,71,17"
403,4,127,16,,"403,4,127,16"
404,4,376,17,,"404,4,376,17"
405,4,17,17,,"405,4,17,17"
406,4,15,16,,"406,4,15,16"
407,4,11,17,,"407,4,11,17"
408,4,141,16,,"408,4,141,16"
409,4,197,16,,"409,4,197,16"
410,4,151,19,,"410,4,151,19"
411,4,343,17,,"411,4,343,17"
412,4,319,20,,"412,4,319,20"
413,4,128,16,,"413,4,128,16"
414,4,452,20,,"414,4,452,20"
415,4,38,20,,"415,4,38,20"
416,4,363,19,,"416,4,363,19"
417,4,3,16,,"417,4,3,16"
418,4,80,18,,"418,4,80,18"
419,4,401,20,,"419,4,401,20"
420,4,191,17,,"420,4,191,17"
421,4,330,20,,"421,4,330,20"
422,4,69,18,,"422,4,69,18"
423,4,286,17,,"423,4,286,17"
424,4,139,19,,"424,4,139,19"
425,4,417,16,,"425,4,417,16"
426,4,167,16,,"426,4,167,16"
427,4,474,20,,"427,4,474,20"
428,4,138,20,,"428,4,138,20"
429,4,285,19,,"429,4,285,19"
430,4,151,20,,"430,4,151,20"
431,4,478,16,,"431,4,478,16"
432,4,359,16,,"432,4,359,16"
433,4,123,20,,"433,4,123,20"
434,4,86,19,,"434,4,86,19"
435,4,320,17,,"435,4,320,17"
436,4,158,19,,"436,4,158,19"
437,4,77,16,,"437,4,77,16"
438,4,77,17,,"438,4,77,17"
439,4,76,20,,"439,4,76,20"
440,4,475,16,,"440,4,475,16"
441,4,28,19,,"441,4,28,19"
442,4,310,19,,"442,4,310,19"
443,4,77,17,,"443,4,77,17"
444,4,3,20,,"444,4,3,20"
445,4,302,20,,"445,4,302,20"
446,4,364,17,,"446,4,364,17"
447,4,339,17,,"447,4,339,17"
448,4,344,20,,"448,4,344,20"
449,4,204,17,,"449,4,204,17"
450,4,359,19,,"450,4,359,19"
451,4,254,17,,"451,4,254,17"
452,4,204,19,,"452,4,204,19"
453,4,278,19,,"453,4,278,19"
454,4,273,18,,"454,4,273,18"
455,4,364,19,,"455,4,364,19"
456,4,65,18,,"456,4,65,18"
457,4,197,18,,"457,4,197,18"
458,4,332,19,,"458,4,332,19"
