PurchaseID,FunctionID,LoanItemID,EmployeeID,,Concat
333,1,174,5,,"333,1,174,5"
334,1,3,1,,"334,1,3,1"
335,1,99,4,,"335,1,99,4"
336,1,19,3,,"336,1,19,3"
337,1,145,5,,"337,1,145,5"
338,1,334,5,,"338,1,334,5"
339,1,426,5,,"339,1,426,5"
340,1,362,5,,"340,1,362,5"
341,1,434,1,,"341,1,434,1"
342,1,492,5,,"342,1,492,5"
343,1,406,3,,"343,1,406,3"
344,1,498,4,,"344,1,498,4"
345,1,363,4,,"345,1,363,4"
346,1,183,3,,"346,1,183,3"
347,1,285,1,,"347,1,285,1"
348,1,312,4,,"348,1,312,4"
349,1,348,3,,"349,1,348,3"
350,1,220,5,,"350,1,220,5"
351,1,150,2,,"351,1,150,2"
352,1,368,5,,"352,1,368,5"
353,1,326,4,,"353,1,326,4"
354,1,257,2,,"354,1,257,2"
355,1,107,2,,"355,1,107,2"
356,1,411,3,,"356,1,411,3"
357,1,150,5,,"357,1,150,5"
358,1,229,4,,"358,1,229,4"
359,1,453,3,,"359,1,453,3"
360,1,442,5,,"360,1,442,5"
361,1,314,2,,"361,1,314,2"
362,1,99,2,,"362,1,99,2"
363,1,150,2,,"363,1,150,2"
364,1,384,3,,"364,1,384,3"
365,1,99,3,,"365,1,99,3"
366,1,381,2,,"366,1,381,2"
367,1,368,1,,"367,1,368,1"
368,1,190,2,,"368,1,190,2"
369,1,493,4,,"369,1,493,4"
370,1,150,1,,"370,1,150,1"
371,1,215,1,,"371,1,215,1"
372,1,323,5,,"372,1,323,5"
373,1,379,1,,"373,1,379,1"
374,1,368,2,,"374,1,368,2"
375,1,434,2,,"375,1,434,2"
376,1,177,5,,"376,1,177,5"
377,1,3,4,,"377,1,3,4"
378,1,434,4,,"378,1,434,4"
379,1,105,1,,"379,1,105,1"
380,1,278,4,,"380,1,278,4"
381,1,143,3,,"381,1,143,3"
382,1,257,3,,"382,1,257,3"
383,1,318,2,,"383,1,318,2"
384,1,72,5,,"384,1,72,5"
385,1,202,3,,"385,1,202,3"
386,1,157,3,,"386,1,157,3"
387,1,184,5,,"387,1,184,5"
388,1,467,5,,"388,1,467,5"
389,1,150,2,,"389,1,150,2"
390,1,41,3,,"390,1,41,3"
391,1,500,5,,"391,1,500,5"
392,1,163,4,,"392,1,163,4"
393,1,107,3,,"393,1,107,3"
394,1,128,3,,"394,1,128,3"
395,1,186,5,,"395,1,186,5"
396,1,109,5,,"396,1,109,5"
397,1,409,5,,"397,1,409,5"
398,1,450,1,,"398,1,450,1"
399,1,220,5,,"399,1,220,5"
400,1,358,5,,"400,1,358,5"
401,1,3,5,,"401,1,3,5"
402,1,252,4,,"402,1,252,4"
403,1,356,4,,"403,1,356,4"
404,1,246,5,,"404,1,246,5"
405,1,150,3,,"405,1,150,3"
406,1,150,3,,"406,1,150,3"
407,1,13,3,,"407,1,13,3"
408,1,368,2,,"408,1,368,2"
409,1,150,1,,"409,1,150,1"
410,1,49,4,,"410,1,49,4"
411,1,62,3,,"411,1,62,3"
412,1,103,4,,"412,1,103,4"
413,1,319,4,,"413,1,319,4"
414,1,315,3,,"414,1,315,3"
415,1,161,5,,"415,1,161,5"
416,1,316,1,,"416,1,316,1"
417,1,469,3,,"417,1,469,3"
418,1,459,3,,"418,1,459,3"
419,1,150,4,,"419,1,150,4"
420,1,52,5,,"420,1,52,5"
421,1,408,4,,"421,1,408,4"
422,1,254,2,,"422,1,254,2"
423,1,433,2,,"423,1,433,2"
424,1,84,3,,"424,1,84,3"
425,1,199,5,,"425,1,199,5"
426,1,344,3,,"426,1,344,3"
427,1,246,1,,"427,1,246,1"
428,1,109,2,,"428,1,109,2"
429,1,394,3,,"429,1,394,3"
430,1,278,1,,"430,1,278,1"
431,1,13,3,,"431,1,13,3"
432,1,408,3,,"432,1,408,3"
433,1,377,5,,"433,1,377,5"
434,1,164,2,,"434,1,164,2"
435,1,326,2,,"435,1,326,2"
436,1,484,3,,"436,1,484,3"
437,1,119,2,,"437,1,119,2"
438,1,412,4,,"438,1,412,4"
439,1,212,4,,"439,1,212,4"
440,1,390,1,,"440,1,390,1"
441,1,399,2,,"441,1,399,2"
442,1,386,5,,"442,1,386,5"
443,1,127,1,,"443,1,127,1"
444,1,72,4,,"444,1,72,4"
445,1,150,2,,"445,1,150,2"
446,1,464,4,,"446,1,464,4"
447,1,380,1,,"447,1,380,1"
448,1,229,4,,"448,1,229,4"
449,1,368,2,,"449,1,368,2"
450,1,319,3,,"450,1,319,3"
451,1,93,2,,"451,1,93,2"
452,1,358,4,,"452,1,358,4"
453,1,252,5,,"453,1,252,5"
454,1,171,2,,"454,1,171,2"
455,1,164,4,,"455,1,164,4"
456,1,158,5,,"456,1,158,5"
457,1,37,2,,"457,1,37,2"
458,1,174,4,,"458,1,174,4"
459,1,420,1,,"459,1,420,1"
460,1,257,2,,"460,1,257,2"
461,1,28,5,,"461,1,28,5"
463,1,190,1,,"463,1,190,1"
464,1,73,4,,"464,1,73,4"
465,1,469,2,,"465,1,469,2"
466,1,135,2,,"466,1,135,2"
467,1,220,3,,"467,1,220,3"
468,1,37,1,,"468,1,37,1"
469,1,411,1,,"469,1,411,1"
470,1,326,1,,"470,1,326,1"
471,1,80,2,,"471,1,80,2"
472,1,35,2,,"472,1,35,2"
473,1,31,4,,"473,1,31,4"
474,1,99,4,,"474,1,99,4"
475,1,52,5,,"475,1,52,5"
476,1,67,5,,"476,1,67,5"
477,1,150,1,,"477,1,150,1"
478,1,210,4,,"478,1,210,4"
479,1,164,3,,"479,1,164,3"
480,1,220,1,,"480,1,220,1"
481,1,220,3,,"481,1,220,3"
482,1,260,5,,"482,1,260,5"
483,1,278,2,,"483,1,278,2"
484,1,19,2,,"484,1,19,2"
485,1,155,5,,"485,1,155,5"
486,1,320,1,,"486,1,320,1"
487,1,275,5,,"487,1,275,5"
488,1,157,5,,"488,1,157,5"
489,1,22,5,,"489,1,22,5"
490,1,150,2,,"490,1,150,2"
491,1,65,3,,"491,1,65,3"
492,1,118,2,,"492,1,118,2"
493,1,409,3,,"493,1,409,3"
494,1,25,5,,"494,1,25,5"
495,1,124,2,,"495,1,124,2"
496,1,270,5,,"496,1,270,5"
497,1,224,1,,"497,1,224,1"
498,1,260,1,,"498,1,260,1"
499,1,3,5,,"499,1,3,5"
500,1,33,1,,"500,1,33,1"
501,1,257,2,,"501,1,257,2"
502,1,65,2,,"502,1,65,2"
503,1,195,1,,"503,1,195,1"
504,1,417,4,,"504,1,417,4"
505,1,383,1,,"505,1,383,1"
506,1,71,2,,"506,1,71,2"
507,1,453,2,,"507,1,453,2"
508,1,348,5,,"508,1,348,5"
509,1,238,4,,"509,1,238,4"
510,1,266,1,,"510,1,266,1"
511,1,150,2,,"511,1,150,2"
512,1,183,1,,"512,1,183,1"
513,1,86,4,,"513,1,86,4"
514,1,430,3,,"514,1,430,3"
515,1,194,3,,"515,1,194,3"
516,1,335,5,,"516,1,335,5"
517,1,255,3,,"517,1,255,3"
518,1,144,3,,"518,1,144,3"
519,1,440,3,,"519,1,440,3"
520,1,60,4,,"520,1,60,4"
521,1,150,5,,"521,1,150,5"
522,1,116,2,,"522,1,116,2"
523,1,320,5,,"523,1,320,5"
524,1,174,4,,"524,1,174,4"
525,1,4,5,,"525,1,4,5"
526,1,33,1,,"526,1,33,1"
527,1,356,4,,"527,1,356,4"
528,1,155,5,,"528,1,155,5"
529,1,348,4,,"529,1,348,4"
530,1,103,5,,"530,1,103,5"
531,1,99,5,,"531,1,99,5"
532,1,150,3,,"532,1,150,3"
533,1,390,3,,"533,1,390,3"
534,1,469,4,,"534,1,469,4"
535,1,205,2,,"535,1,205,2"
536,1,112,4,,"536,1,112,4"
537,1,351,4,,"537,1,351,4"
538,1,312,4,,"538,1,312,4"
539,1,486,4,,"539,1,486,4"
540,1,469,3,,"540,1,469,3"
541,1,368,4,,"541,1,368,4"
542,1,377,1,,"542,1,377,1"
543,1,28,1,,"543,1,28,1"
544,1,135,2,,"544,1,135,2"
545,1,442,5,,"545,1,442,5"
546,1,13,1,,"546,1,13,1"
547,1,171,2,,"547,1,171,2"
548,1,404,2,,"548,1,404,2"
549,1,41,1,,"549,1,41,1"
550,1,260,4,,"550,1,260,4"
551,1,469,5,,"551,1,469,5"
552,1,150,4,,"552,1,150,4"
553,1,285,4,,"553,1,285,4"
554,1,37,5,,"554,1,37,5"
555,1,411,2,,"555,1,411,2"
556,1,409,2,,"556,1,409,2"
557,1,150,5,,"557,1,150,5"
558,1,495,5,,"558,1,495,5"
559,1,212,4,,"559,1,212,4"
560,1,287,3,,"560,1,287,3"
561,1,3,2,,"561,1,3,2"
562,1,260,4,,"562,1,260,4"
563,1,333,1,,"563,1,333,1"
564,1,322,4,,"564,1,322,4"
565,1,290,3,,"565,1,290,3"
566,1,348,2,,"566,1,348,2"
567,1,70,3,,"567,1,70,3"
568,1,383,1,,"568,1,383,1"
569,1,150,5,,"569,1,150,5"
570,1,3,2,,"570,1,3,2"
571,1,410,1,,"571,1,410,1"
572,1,230,4,,"572,1,230,4"
573,1,137,1,,"573,1,137,1"
574,1,52,4,,"574,1,52,4"
575,1,446,1,,"575,1,446,1"
576,1,210,4,,"576,1,210,4"
577,1,52,2,,"577,1,52,2"
578,1,90,4,,"578,1,90,4"
579,1,102,2,,"579,1,102,2"
580,1,150,5,,"580,1,150,5"
581,1,41,5,,"581,1,41,5"
582,1,190,3,,"582,1,190,3"
583,1,434,5,,"583,1,434,5"
584,1,459,3,,"584,1,459,3"
585,1,150,4,,"585,1,150,4"
586,1,499,1,,"586,1,499,1"
587,1,408,5,,"587,1,408,5"
588,1,196,3,,"588,1,196,3"
589,1,36,1,,"589,1,36,1"
590,1,344,1,,"590,1,344,1"
591,1,13,3,,"591,1,13,3"
592,1,150,2,,"592,1,150,2"
593,1,379,5,,"593,1,379,5"
594,1,27,5,,"594,1,27,5"
595,1,18,3,,"595,1,18,3"
596,1,205,3,,"596,1,205,3"
597,1,260,2,,"597,1,260,2"
598,1,72,2,,"598,1,72,2"
599,1,266,2,,"599,1,266,2"
