PurchaseID,FunctionID,LoanItemID,EmployeeID,,Concat
74,5,234,24,,"74,5,234,24"
75,5,113,25,,"75,5,113,25"
76,5,248,23,,"76,5,248,23"
77,5,329,23,,"77,5,329,23"
78,5,197,25,,"78,5,197,25"
79,5,217,23,,"79,5,217,23"
80,5,435,23,,"80,5,435,23"
81,5,88,22,,"81,5,88,22"
82,5,307,21,,"82,5,307,21"
83,5,120,24,,"83,5,120,24"
84,5,75,21,,"84,5,75,21"
85,5,225,22,,"85,5,225,22"
86,5,182,21,,"86,5,182,21"
87,5,457,24,,"87,5,457,24"
88,5,162,23,,"88,5,162,23"
89,5,143,23,,"89,5,143,23"
90,5,14,21,,"90,5,14,21"
91,5,351,22,,"91,5,351,22"
92,5,329,24,,"92,5,329,24"
93,5,185,23,,"93,5,185,23"
94,5,33,22,,"94,5,33,22"
95,5,304,24,,"95,5,304,24"
96,5,353,22,,"96,5,353,22"
97,5,23,21,,"97,5,23,21"
98,5,201,21,,"98,5,201,21"
99,5,341,23,,"99,5,341,23"
100,5,99,24,,"100,5,99,24"
101,5,117,25,,"101,5,117,25"
102,5,215,22,,"102,5,215,22"
103,5,75,21,,"103,5,75,21"
104,5,417,21,,"104,5,417,21"
105,5,295,25,,"105,5,295,25"
106,5,9,24,,"106,5,9,24"
107,5,318,24,,"107,5,318,24"
108,5,25,22,,"108,5,25,22"
109,5,159,21,,"109,5,159,21"
110,5,304,21,,"110,5,304,21"
111,5,465,23,,"111,5,465,23"
112,5,87,22,,"112,5,87,22"
113,5,456,25,,"113,5,456,25"
114,5,162,22,,"114,5,162,22"
115,5,294,21,,"115,5,294,21"
116,5,99,24,,"116,5,99,24"
117,5,14,23,,"117,5,14,23"
118,5,356,21,,"118,5,356,21"
119,5,403,22,,"119,5,403,22"
120,5,207,25,,"120,5,207,25"
121,5,454,22,,"121,5,454,22"
122,5,380,25,,"122,5,380,25"
123,5,287,23,,"123,5,287,23"
124,5,358,25,,"124,5,358,25"
125,5,225,25,,"125,5,225,25"
126,5,387,23,,"126,5,387,23"
127,5,314,23,,"127,5,314,23"
128,5,28,22,,"128,5,28,22"
129,5,162,24,,"129,5,162,24"
130,5,220,25,,"130,5,220,25"
131,5,17,24,,"131,5,17,24"
132,5,287,21,,"132,5,287,21"
133,5,15,23,,"133,5,15,23"
134,5,72,24,,"134,5,72,24"
135,5,87,25,,"135,5,87,25"
136,5,9,23,,"136,5,9,23"
137,5,490,21,,"137,5,490,21"
138,5,367,22,,"138,5,367,22"
139,5,16,23,,"139,5,16,23"
140,5,67,25,,"140,5,67,25"
141,5,184,24,,"141,5,184,24"
142,5,311,21,,"142,5,311,21"
143,5,147,23,,"143,5,147,23"
144,5,146,25,,"144,5,146,25"
145,5,478,23,,"145,5,478,23"
146,5,48,23,,"146,5,48,23"
147,5,162,24,,"147,5,162,24"
148,5,248,24,,"148,5,248,24"
149,5,488,25,,"149,5,488,25"
150,5,162,22,,"150,5,162,22"
151,5,117,24,,"151,5,117,24"
152,5,14,23,,"152,5,14,23"
153,5,319,22,,"153,5,319,22"
154,5,429,25,,"154,5,429,25"
155,5,292,25,,"155,5,292,25"
156,5,366,22,,"156,5,366,22"
157,5,207,21,,"157,5,207,21"
158,5,33,21,,"158,5,33,21"
159,5,323,24,,"159,5,323,24"
160,5,258,22,,"160,5,258,22"
161,5,341,23,,"161,5,341,23"
162,5,88,25,,"162,5,88,25"
163,5,197,25,,"163,5,197,25"
164,5,425,25,,"164,5,425,25"
165,5,308,22,,"165,5,308,22"
166,5,462,23,,"166,5,462,23"
167,5,197,21,,"167,5,197,21"
168,5,182,25,,"168,5,182,25"
169,5,440,24,,"169,5,440,24"
170,5,369,24,,"170,5,369,24"
171,5,76,25,,"171,5,76,25"
172,5,418,24,,"172,5,418,24"
173,5,7,22,,"173,5,7,22"
174,5,146,25,,"174,5,146,25"
175,5,425,25,,"175,5,425,25"
176,5,67,24,,"176,5,67,24"
177,5,145,22,,"177,5,145,22"
178,5,168,25,,"178,5,168,25"
179,5,15,24,,"179,5,15,24"
180,5,130,21,,"180,5,130,21"
181,5,63,24,,"181,5,63,24"
182,5,78,25,,"182,5,78,25"
183,5,115,22,,"183,5,115,22"
184,5,162,21,,"184,5,162,21"
185,5,138,21,,"185,5,138,21"
186,5,97,21,,"186,5,97,21"
187,5,250,25,,"187,5,250,25"
188,5,146,22,,"188,5,146,22"
189,5,182,22,,"189,5,182,22"
190,5,146,23,,"190,5,146,23"
191,5,256,22,,"191,5,256,22"
192,5,60,24,,"192,5,60,24"
193,5,164,24,,"193,5,164,24"
194,5,179,24,,"194,5,179,24"
195,5,80,23,,"195,5,80,23"
196,5,34,23,,"196,5,34,23"
197,5,329,23,,"197,5,329,23"
198,5,77,21,,"198,5,77,21"
199,5,236,25,,"199,5,236,25"
200,5,344,21,,"200,5,344,21"
201,5,201,23,,"201,5,201,23"
202,5,72,23,,"202,5,72,23"
203,5,168,25,,"203,5,168,25"
204,5,384,24,,"204,5,384,24"
205,5,408,21,,"205,5,408,21"
206,5,143,25,,"206,5,143,25"
207,5,493,21,,"207,5,493,21"
208,5,281,24,,"208,5,281,24"
209,5,146,22,,"209,5,146,22"
210,5,349,21,,"210,5,349,21"
211,5,76,21,,"211,5,76,21"
212,5,15,24,,"212,5,15,24"
213,5,314,22,,"213,5,314,22"
214,5,109,23,,"214,5,109,23"
215,5,63,23,,"215,5,63,23"
216,5,287,24,,"216,5,287,24"
217,5,67,25,,"217,5,67,25"
218,5,22,22,,"218,5,22,22"
219,5,401,25,,"219,5,401,25"
220,5,87,23,,"220,5,87,23"
221,5,367,23,,"221,5,367,23"
222,5,258,23,,"222,5,258,23"
223,5,403,24,,"223,5,403,24"
224,5,97,23,,"224,5,97,23"
225,5,377,24,,"225,5,377,24"
226,5,60,24,,"226,5,60,24"
227,5,469,25,,"227,5,469,25"
228,5,24,23,,"228,5,24,23"
229,5,384,21,,"229,5,384,21"
230,5,303,21,,"230,5,303,21"
231,5,304,25,,"231,5,304,25"
232,5,161,21,,"232,5,161,21"
233,5,206,21,,"233,5,206,21"
234,5,181,21,,"234,5,181,21"
235,5,94,21,,"235,5,94,21"
236,5,314,25,,"236,5,314,25"
237,5,305,25,,"237,5,305,25"
238,5,99,25,,"238,5,99,25"
239,5,304,25,,"239,5,304,25"
240,5,87,22,,"240,5,87,22"
241,5,385,22,,"241,5,385,22"
242,5,67,23,,"242,5,67,23"
243,5,146,21,,"243,5,146,21"
244,5,268,22,,"244,5,268,22"
245,5,478,22,,"245,5,478,22"
246,5,303,21,,"246,5,303,21"
247,5,176,24,,"247,5,176,24"
248,5,287,21,,"248,5,287,21"
249,5,164,23,,"249,5,164,23"
250,5,115,21,,"250,5,115,21"
251,5,124,23,,"251,5,124,23"
252,5,294,21,,"252,5,294,21"
253,5,303,24,,"253,5,303,24"
254,5,176,24,,"254,5,176,24"
255,5,162,22,,"255,5,162,22"
256,5,87,21,,"256,5,87,21"
257,5,23,21,,"257,5,23,21"
258,5,80,21,,"258,5,80,21"
259,5,285,22,,"259,5,285,22"
260,5,304,24,,"260,5,304,24"
261,5,384,24,,"261,5,384,24"
262,5,279,21,,"262,5,279,21"
263,5,334,21,,"263,5,334,21"
264,5,462,21,,"264,5,462,21"
265,5,109,25,,"265,5,109,25"
266,5,182,22,,"266,5,182,22"
267,5,358,22,,"267,5,358,22"
268,5,87,21,,"268,5,87,21"
269,5,182,25,,"269,5,182,25"
270,5,44,23,,"270,5,44,23"
271,5,120,22,,"271,5,120,22"
272,5,87,21,,"272,5,87,21"
273,5,303,22,,"273,5,303,22"
274,5,329,24,,"274,5,329,24"
275,5,215,21,,"275,5,215,21"
276,5,201,21,,"276,5,201,21"
277,5,146,25,,"277,5,146,25"
278,5,281,25,,"278,5,281,25"
279,5,438,22,,"279,5,438,22"
280,5,347,25,,"280,5,347,25"
281,5,411,22,,"281,5,411,22"
282,5,2,21,,"282,5,2,21"
283,5,87,25,,"283,5,87,25"
284,5,276,24,,"284,5,276,24"
285,5,438,21,,"285,5,438,21"
286,5,186,22,,"286,5,186,22"
287,5,197,21,,"287,5,197,21"
288,5,390,21,,"288,5,390,21"
289,5,146,24,,"289,5,146,24"
290,5,84,21,,"290,5,84,21"
291,5,75,25,,"291,5,75,25"
292,5,403,21,,"292,5,403,21"
293,5,7,24,,"293,5,7,24"
294,5,75,22,,"294,5,75,22"
295,5,280,25,,"295,5,280,25"
296,5,490,22,,"296,5,490,22"
297,5,341,25,,"297,5,341,25"
298,5,490,25,,"298,5,490,25"
299,5,91,24,,"299,5,91,24"
300,5,329,25,,"300,5,329,25"
301,5,358,21,,"301,5,358,21"
302,5,287,22,,"302,5,287,22"
303,5,370,24,,"303,5,370,24"
304,5,304,24,,"304,5,304,24"
305,5,7,24,,"305,5,7,24"
306,5,72,21,,"306,5,72,21"
307,5,201,21,,"307,5,201,21"
308,5,258,25,,"308,5,258,25"
309,5,409,25,,"309,5,409,25"
310,5,456,22,,"310,5,456,22"
311,5,247,23,,"311,5,247,23"
312,5,438,24,,"312,5,438,24"
313,5,76,23,,"313,5,76,23"
314,5,279,25,,"314,5,279,25"
315,5,367,23,,"315,5,367,23"
316,5,319,24,,"316,5,319,24"
317,5,34,25,,"317,5,34,25"
318,5,182,22,,"318,5,182,22"
319,5,341,25,,"319,5,341,25"
320,5,481,22,,"320,5,481,22"
321,5,126,22,,"321,5,126,22"
322,5,67,24,,"322,5,67,24"
323,5,417,23,,"323,5,417,23"
324,5,287,21,,"324,5,287,21"
325,5,23,22,,"325,5,23,22"
326,5,478,22,,"326,5,478,22"
327,5,253,22,,"327,5,253,22"
328,5,14,22,,"328,5,14,22"
329,5,194,24,,"329,5,194,24"
330,5,403,22,,"330,5,403,22"
331,5,167,24,,"331,5,167,24"
332,5,308,23,,"332,5,308,23"
333,5,374,24,,"333,5,374,24"
334,5,22,25,,"334,5,22,25"
335,5,352,21,,"335,5,352,21"
336,5,304,24,,"336,5,304,24"
337,5,65,25,,"337,5,65,25"
338,5,94,23,,"338,5,94,23"
339,5,162,25,,"339,5,162,25"
340,5,7,24,,"340,5,7,24"
341,5,84,21,,"341,5,84,21"
342,5,78,21,,"342,5,78,21"
343,5,197,25,,"343,5,197,25"
344,5,197,23,,"344,5,197,23"
345,5,247,22,,"345,5,247,22"
346,5,367,22,,"346,5,367,22"
347,5,191,25,,"347,5,191,25"
348,5,292,23,,"348,5,292,23"
349,5,12,25,,"349,5,12,25"
350,5,41,23,,"350,5,41,23"
351,5,63,22,,"351,5,63,22"
352,5,455,23,,"352,5,455,23"
353,5,467,23,,"353,5,467,23"
354,5,162,24,,"354,5,162,24"
355,5,429,23,,"355,5,429,23"
356,5,146,23,,"356,5,146,23"
357,5,372,22,,"357,5,372,22"
358,5,403,25,,"358,5,403,25"
359,5,238,23,,"359,5,238,23"
360,5,9,23,,"360,5,9,23"
361,5,384,21,,"361,5,384,21"
362,5,253,25,,"362,5,253,25"
363,5,75,23,,"363,5,75,23"
364,5,304,24,,"364,5,304,24"
365,5,395,25,,"365,5,395,25"
366,5,34,22,,"366,5,34,22"
367,5,383,23,,"367,5,383,23"
368,5,409,21,,"368,5,409,21"
369,5,33,25,,"369,5,33,25"
370,5,17,23,,"370,5,17,23"
371,5,146,25,,"371,5,146,25"
372,5,225,24,,"372,5,225,24"
373,5,76,25,,"373,5,76,25"
374,5,349,23,,"374,5,349,23"
375,5,27,22,,"375,5,27,22"
376,5,436,25,,"376,5,436,25"
377,5,23,22,,"377,5,23,22"
378,5,333,23,,"378,5,333,23"
379,5,258,22,,"379,5,258,22"
380,5,33,24,,"380,5,33,24"
381,5,325,24,,"381,5,325,24"
382,5,433,22,,"382,5,433,22"
383,5,41,24,,"383,5,41,24"
384,5,390,22,,"384,5,390,22"
385,5,38,23,,"385,5,38,23"
386,5,197,23,,"386,5,197,23"
387,5,438,22,,"387,5,438,22"
388,5,436,23,,"388,5,436,23"
389,5,461,25,,"389,5,461,25"
390,5,495,22,,"390,5,495,22"
391,5,182,25,,"391,5,182,25"
392,5,440,25,,"392,5,440,25"
393,5,75,25,,"393,5,75,25"
394,5,223,22,,"394,5,223,22"
395,5,146,22,,"395,5,146,22"
396,5,215,23,,"396,5,215,23"
397,5,328,23,,"397,5,328,23"
398,5,34,21,,"398,5,34,21"
399,5,123,23,,"399,5,123,23"
400,5,383,24,,"400,5,383,24"
401,5,77,23,,"401,5,77,23"
402,5,304,22,,"402,5,304,22"
403,5,305,23,,"403,5,305,23"
404,5,126,24,,"404,5,126,24"
405,5,456,21,,"405,5,456,21"
406,5,243,24,,"406,5,243,24"
407,5,370,24,,"407,5,370,24"
408,5,212,25,,"408,5,212,25"
409,5,279,23,,"409,5,279,23"
410,5,86,22,,"410,5,86,22"
411,5,194,23,,"411,5,194,23"
412,5,258,23,,"412,5,258,23"
413,5,351,23,,"413,5,351,23"
414,5,248,21,,"414,5,248,21"
415,5,143,22,,"415,5,143,22"
416,5,258,22,,"416,5,258,22"
417,5,215,25,,"417,5,215,25"
418,5,38,23,,"418,5,38,23"
419,5,181,21,,"419,5,181,21"
420,5,308,24,,"420,5,308,24"
421,5,495,25,,"421,5,495,25"
422,5,146,23,,"422,5,146,23"
423,5,329,21,,"423,5,329,21"
424,5,67,23,,"424,5,67,23"
425,5,268,23,,"425,5,268,23"
426,5,387,23,,"426,5,387,23"
427,5,334,23,,"427,5,334,23"
428,5,60,25,,"428,5,60,25"
429,5,353,24,,"429,5,353,24"
430,5,63,22,,"430,5,63,22"
431,5,418,23,,"431,5,418,23"
432,5,367,25,,"432,5,367,25"
433,5,182,21,,"433,5,182,21"
434,5,305,25,,"434,5,305,25"
435,5,75,21,,"435,5,75,21"
436,5,65,25,,"436,5,65,25"
437,5,99,23,,"437,5,99,23"
438,5,440,25,,"438,5,440,25"
439,5,87,24,,"439,5,87,24"
440,5,440,23,,"440,5,440,23"
441,5,65,25,,"441,5,65,25"
442,5,442,24,,"442,5,442,24"
443,5,281,25,,"443,5,281,25"
444,5,28,22,,"444,5,28,22"
445,5,369,24,,"445,5,369,24"
446,5,77,24,,"446,5,77,24"
447,5,172,22,,"447,5,172,22"
448,5,27,23,,"448,5,27,23"
449,5,370,21,,"449,5,370,21"
450,5,258,23,,"450,5,258,23"
451,5,76,23,,"451,5,76,23"
452,5,75,25,,"452,5,75,25"
453,5,16,21,,"453,5,16,21"
454,5,461,24,,"454,5,461,24"
455,5,287,23,,"455,5,287,23"
456,5,441,22,,"456,5,441,22"
457,5,440,25,,"457,5,440,25"
458,5,133,24,,"458,5,133,24"
