PurchaseID,FunctionID,LoanItemID,EmployeeID,,Concat
246,5,303,21,,"246,5,303,21"
247,5,176,24,,"247,5,176,24"
248,5,287,21,,"248,5,287,21"
249,5,164,23,,"249,5,164,23"
250,5,115,21,,"250,5,115,21"
251,5,124,23,,"251,5,124,23"
252,5,294,21,,"252,5,294,21"
253,5,303,24,,"253,5,303,24"
254,5,176,24,,"254,5,176,24"
255,5,162,22,,"255,5,162,22"
256,5,87,21,,"256,5,87,21"
257,5,23,21,,"257,5,23,21"
258,5,80,21,,"258,5,80,21"
259,5,285,22,,"259,5,285,22"
260,5,304,24,,"260,5,304,24"
261,5,384,24,,"261,5,384,24"
262,5,279,21,,"262,5,279,21"
263,5,334,21,,"263,5,334,21"
264,5,462,21,,"264,5,462,21"
265,5,109,25,,"265,5,109,25"
266,5,182,22,,"266,5,182,22"
267,5,358,22,,"267,5,358,22"
268,5,87,21,,"268,5,87,21"
269,5,182,25,,"269,5,182,25"
270,5,44,23,,"270,5,44,23"
271,5,120,22,,"271,5,120,22"
272,5,87,21,,"272,5,87,21"
273,5,303,22,,"273,5,303,22"
274,5,329,24,,"274,5,329,24"
275,5,215,21,,"275,5,215,21"
276,5,201,21,,"276,5,201,21"
277,5,146,25,,"277,5,146,25"
278,5,281,25,,"278,5,281,25"
279,5,438,22,,"279,5,438,22"
280,5,347,25,,"280,5,347,25"
281,5,411,22,,"281,5,411,22"
282,5,2,21,,"282,5,2,21"
283,5,87,25,,"283,5,87,25"
284,5,276,24,,"284,5,276,24"
285,5,438,21,,"285,5,438,21"
286,5,186,22,,"286,5,186,22"
287,5,197,21,,"287,5,197,21"
288,5,390,21,,"288,5,390,21"
289,5,146,24,,"289,5,146,24"
290,5,84,21,,"290,5,84,21"
291,5,75,25,,"291,5,75,25"
292,5,403,21,,"292,5,403,21"
293,5,7,24,,"293,5,7,24"
294,5,75,22,,"294,5,75,22"
295,5,280,25,,"295,5,280,25"
296,5,490,22,,"296,5,490,22"
297,5,341,25,,"297,5,341,25"
298,5,490,25,,"298,5,490,25"
299,5,91,24,,"299,5,91,24"
300,5,329,25,,"300,5,329,25"
301,5,358,21,,"301,5,358,21"
302,5,287,22,,"302,5,287,22"
303,5,370,24,,"303,5,370,24"
304,5,304,24,,"304,5,304,24"
305,5,7,24,,"305,5,7,24"
306,5,72,21,,"306,5,72,21"
307,5,201,21,,"307,5,201,21"
308,5,258,25,,"308,5,258,25"
309,5,409,25,,"309,5,409,25"
310,5,456,22,,"310,5,456,22"
311,5,247,23,,"311,5,247,23"
312,5,438,24,,"312,5,438,24"
313,5,76,23,,"313,5,76,23"
314,5,279,25,,"314,5,279,25"
315,5,367,23,,"315,5,367,23"
316,5,319,24,,"316,5,319,24"
317,5,34,25,,"317,5,34,25"
318,5,182,22,,"318,5,182,22"
319,5,341,25,,"319,5,341,25"
320,5,481,22,,"320,5,481,22"
321,5,126,22,,"321,5,126,22"
322,5,67,24,,"322,5,67,24"
323,5,417,23,,"323,5,417,23"
324,5,287,21,,"324,5,287,21"
325,5,23,22,,"325,5,23,22"
326,5,478,22,,"326,5,478,22"
327,5,253,22,,"327,5,253,22"
328,5,14,22,,"328,5,14,22"
329,5,194,24,,"329,5,194,24"
330,5,403,22,,"330,5,403,22"
331,5,167,24,,"331,5,167,24"
332,5,308,23,,"332,5,308,23"
333,5,374,24,,"333,5,374,24"
334,5,22,25,,"334,5,22,25"
335,5,352,21,,"335,5,352,21"
336,5,304,24,,"336,5,304,24"
337,5,65,25,,"337,5,65,25"
338,5,94,23,,"338,5,94,23"
339,5,162,25,,"339,5,162,25"
340,5,7,24,,"340,5,7,24"
341,5,84,21,,"341,5,84,21"
342,5,78,21,,"342,5,78,21"
343,5,197,25,,"343,5,197,25"
344,5,197,23,,"344,5,197,23"
345,5,247,22,,"345,5,247,22"
346,5,367,22,,"346,5,367,22"
347,5,191,25,,"347,5,191,25"
348,5,292,23,,"348,5,292,23"
349,5,12,25,,"349,5,12,25"
350,5,41,23,,"350,5,41,23"
351,5,63,22,,"351,5,63,22"
352,5,455,23,,"352,5,455,23"
353,5,467,23,,"353,5,467,23"
354,5,162,24,,"354,5,162,24"
355,5,429,23,,"355,5,429,23"
356,5,146,23,,"356,5,146,23"
357,5,372,22,,"357,5,372,22"
358,5,403,25,,"358,5,403,25"
359,5,238,23,,"359,5,238,23"
360,5,9,23,,"360,5,9,23"
361,5,384,21,,"361,5,384,21"
362,5,253,25,,"362,5,253,25"
363,5,75,23,,"363,5,75,23"
364,5,304,24,,"364,5,304,24"
365,5,395,25,,"365,5,395,25"
366,5,34,22,,"366,5,34,22"
367,5,383,23,,"367,5,383,23"
368,5,409,21,,"368,5,409,21"
369,5,33,25,,"369,5,33,25"
370,5,17,23,,"370,5,17,23"
371,5,146,25,,"371,5,146,25"
372,5,225,24,,"372,5,225,24"
373,5,76,25,,"373,5,76,25"
374,5,349,23,,"374,5,349,23"
375,5,27,22,,"375,5,27,22"
376,5,436,25,,"376,5,436,25"
377,5,23,22,,"377,5,23,22"
378,5,333,23,,"378,5,333,23"
379,5,258,22,,"379,5,258,22"
380,5,33,24,,"380,5,33,24"
381,5,325,24,,"381,5,325,24"
382,5,433,22,,"382,5,433,22"
383,5,41,24,,"383,5,41,24"
384,5,390,22,,"384,5,390,22"
385,5,38,23,,"385,5,38,23"
386,5,197,23,,"386,5,197,23"
387,5,438,22,,"387,5,438,22"
388,5,436,23,,"388,5,436,23"
389,5,461,25,,"389,5,461,25"
390,5,495,22,,"390,5,495,22"
391,5,182,25,,"391,5,182,25"
392,5,440,25,,"392,5,440,25"
393,5,75,25,,"393,5,75,25"
394,5,223,22,,"394,5,223,22"
395,5,146,22,,"395,5,146,22"
396,5,215,23,,"396,5,215,23"
397,5,328,23,,"397,5,328,23"
398,5,34,21,,"398,5,34,21"
399,5,123,23,,"399,5,123,23"
400,5,383,24,,"400,5,383,24"
401,5,77,23,,"401,5,77,23"
402,5,304,22,,"402,5,304,22"
403,5,305,23,,"403,5,305,23"
404,5,126,24,,"404,5,126,24"
405,5,456,21,,"405,5,456,21"
406,5,243,24,,"406,5,243,24"
407,5,370,24,,"407,5,370,24"
408,5,212,25,,"408,5,212,25"
409,5,279,23,,"409,5,279,23"
410,5,86,22,,"410,5,86,22"
411,5,194,23,,"411,5,194,23"
412,5,258,23,,"412,5,258,23"
413,5,351,23,,"413,5,351,23"
414,5,248,21,,"414,5,248,21"
415,5,143,22,,"415,5,143,22"
416,5,258,22,,"416,5,258,22"
417,5,215,25,,"417,5,215,25"
418,5,38,23,,"418,5,38,23"
419,5,181,21,,"419,5,181,21"
420,5,308,24,,"420,5,308,24"
421,5,495,25,,"421,5,495,25"
422,5,146,23,,"422,5,146,23"
423,5,329,21,,"423,5,329,21"
424,5,67,23,,"424,5,67,23"
425,5,268,23,,"425,5,268,23"
426,5,387,23,,"426,5,387,23"
427,5,334,23,,"427,5,334,23"
428,5,60,25,,"428,5,60,25"
429,5,353,24,,"429,5,353,24"
430,5,63,22,,"430,5,63,22"
431,5,418,23,,"431,5,418,23"
432,5,367,25,,"432,5,367,25"
433,5,182,21,,"433,5,182,21"
434,5,305,25,,"434,5,305,25"
435,5,75,21,,"435,5,75,21"
436,5,65,25,,"436,5,65,25"
437,5,99,23,,"437,5,99,23"
438,5,440,25,,"438,5,440,25"
439,5,87,24,,"439,5,87,24"
440,5,440,23,,"440,5,440,23"
441,5,65,25,,"441,5,65,25"
442,5,442,24,,"442,5,442,24"
443,5,281,25,,"443,5,281,25"
444,5,28,22,,"444,5,28,22"
445,5,369,24,,"445,5,369,24"
446,5,77,24,,"446,5,77,24"
447,5,172,22,,"447,5,172,22"
448,5,27,23,,"448,5,27,23"
449,5,370,21,,"449,5,370,21"
450,5,258,23,,"450,5,258,23"
451,5,76,23,,"451,5,76,23"
452,5,75,25,,"452,5,75,25"
453,5,16,21,,"453,5,16,21"
454,5,461,24,,"454,5,461,24"
455,5,287,23,,"455,5,287,23"
456,5,441,22,,"456,5,441,22"
457,5,440,25,,"457,5,440,25"
458,5,133,24,,"458,5,133,24"
459,5,453,24,,"459,5,453,24"
460,5,34,22,,"460,5,34,22"
461,5,454,23,,"461,5,454,23"
462,5,304,25,,"462,5,304,25"
463,5,478,24,,"463,5,478,24"
464,5,409,23,,"464,5,409,23"
465,5,345,23,,"465,5,345,23"
466,5,215,24,,"466,5,215,24"
467,5,435,22,,"467,5,435,22"
468,5,290,24,,"468,5,290,24"
469,5,469,22,,"469,5,469,22"
470,5,182,21,,"470,5,182,21"
471,5,170,23,,"471,5,170,23"
472,5,493,24,,"472,5,493,24"
473,5,374,23,,"473,5,374,23"
474,5,167,25,,"474,5,167,25"
475,5,146,25,,"475,5,146,25"
476,5,269,22,,"476,5,269,22"
477,5,409,24,,"477,5,409,24"
478,5,248,25,,"478,5,248,25"
479,5,476,25,,"479,5,476,25"
480,5,215,25,,"480,5,215,25"
481,5,81,22,,"481,5,81,22"
482,5,356,24,,"482,5,356,24"
483,5,33,24,,"483,5,33,24"
484,5,287,22,,"484,5,287,22"
485,5,162,24,,"485,5,162,24"
486,5,499,24,,"486,5,499,24"
487,5,323,23,,"487,5,323,23"
488,5,491,24,,"488,5,491,24"
489,5,370,22,,"489,5,370,22"
490,5,403,24,,"490,5,403,24"
491,5,225,22,,"491,5,225,22"
492,5,344,25,,"492,5,344,25"
493,5,333,24,,"493,5,333,24"
494,5,258,24,,"494,5,258,24"
495,5,63,25,,"495,5,63,25"
496,5,182,25,,"496,5,182,25"
497,5,426,22,,"497,5,426,22"
498,5,7,21,,"498,5,7,21"
499,5,329,22,,"499,5,329,22"
500,5,87,21,,"500,5,87,21"
501,5,319,25,,"501,5,319,25"
502,5,329,24,,"502,5,329,24"
503,5,168,24,,"503,5,168,24"
504,5,358,25,,"504,5,358,25"
505,5,87,25,,"505,5,87,25"
506,5,76,22,,"506,5,76,22"
507,5,201,23,,"507,5,201,23"
508,5,174,23,,"508,5,174,23"
509,5,215,25,,"509,5,215,25"
510,5,81,23,,"510,5,81,23"
511,5,247,24,,"511,5,247,24"
512,5,304,25,,"512,5,304,25"
513,5,162,24,,"513,5,162,24"
514,5,145,25,,"514,5,145,25"
515,5,304,21,,"515,5,304,21"
516,5,365,22,,"516,5,365,22"
517,5,329,21,,"517,5,329,21"
518,5,75,24,,"518,5,75,24"
519,5,383,21,,"519,5,383,21"
520,5,217,21,,"520,5,217,21"
521,5,146,23,,"521,5,146,23"
522,5,413,24,,"522,5,413,24"
523,5,254,22,,"523,5,254,22"
524,5,417,23,,"524,5,417,23"
525,5,87,24,,"525,5,87,24"
526,5,304,23,,"526,5,304,23"
527,5,243,24,,"527,5,243,24"
528,5,300,21,,"528,5,300,21"
529,5,36,24,,"529,5,36,24"
530,5,307,24,,"530,5,307,24"
531,5,60,21,,"531,5,60,21"
532,5,187,22,,"532,5,187,22"
533,5,182,21,,"533,5,182,21"
534,5,285,25,,"534,5,285,25"
535,5,332,22,,"535,5,332,22"
536,5,96,22,,"536,5,96,22"
537,5,217,23,,"537,5,217,23"
538,5,304,23,,"538,5,304,23"
539,5,390,23,,"539,5,390,23"
540,5,304,24,,"540,5,304,24"
541,5,308,21,,"541,5,308,21"
542,5,72,23,,"542,5,72,23"
543,5,186,22,,"543,5,186,22"
544,5,176,22,,"544,5,176,22"
545,5,65,25,,"545,5,65,25"
546,5,329,21,,"546,5,329,21"
547,5,172,22,,"547,5,172,22"
548,5,76,24,,"548,5,76,24"
549,5,201,21,,"549,5,201,21"
550,5,23,22,,"550,5,23,22"
551,5,17,25,,"551,5,17,25"
552,5,328,24,,"552,5,328,24"
553,5,341,24,,"553,5,341,24"
554,5,87,24,,"554,5,87,24"
555,5,122,25,,"555,5,122,25"
556,5,137,24,,"556,5,137,24"
557,5,35,25,,"557,5,35,25"
558,5,478,23,,"558,5,478,23"
559,5,438,24,,"559,5,438,24"
560,5,137,23,,"560,5,137,23"
561,5,218,23,,"561,5,218,23"
562,5,318,21,,"562,5,318,21"
563,5,453,21,,"563,5,453,21"
564,5,126,21,,"564,5,126,21"
565,5,294,23,,"565,5,294,23"
566,5,370,21,,"566,5,370,21"
567,5,162,24,,"567,5,162,24"
568,5,281,25,,"568,5,281,25"
569,5,276,24,,"569,5,276,24"
570,5,33,21,,"570,5,33,21"
571,5,358,24,,"571,5,358,24"
572,5,168,24,,"572,5,168,24"
573,5,149,21,,"573,5,149,21"
574,5,96,25,,"574,5,96,25"
575,5,96,22,,"575,5,96,22"
576,5,84,24,,"576,5,84,24"
577,5,87,25,,"577,5,87,25"
578,5,387,25,,"578,5,387,25"
579,5,78,24,,"579,5,78,24"
580,5,181,24,,"580,5,181,24"
581,5,318,23,,"581,5,318,23"
582,5,256,23,,"582,5,256,23"
583,5,67,22,,"583,5,67,22"
584,5,367,24,,"584,5,367,24"
585,5,225,22,,"585,5,225,22"
586,5,324,24,,"586,5,324,24"
587,5,201,21,,"587,5,201,21"
588,5,84,24,,"588,5,84,24"
589,5,62,22,,"589,5,62,22"
590,5,297,22,,"590,5,297,22"
591,5,322,22,,"591,5,322,22"
592,5,438,25,,"592,5,438,25"
593,5,60,23,,"593,5,60,23"
594,5,162,23,,"594,5,162,23"
595,5,328,23,,"595,5,328,23"
596,5,99,21,,"596,5,99,21"
597,5,304,21,,"597,5,304,21"
598,5,159,25,,"598,5,159,25"
599,5,62,25,,"599,5,62,25"
